,q_id,corr_opt,diff_lev,top_id,chap_id
1115,4056,1,15,4083,371
1116,4057,3,1,4079,372
1117,4058,3,12,4265,389
1118,4059,3,15,3985,361
1119,4060,4,25,4185,385
1120,4061,4,1,4146,373
1121,4062,3,12,4171,380
1122,4063,1,25,4196,383
1123,4064,3,15,3989,361
1124,4065,1,13,3983,361
1125,4066,4,11,4231,388
1126,4067,4,12,4183,385
1127,4068,3,4,4482,605
1128,4069,3,1,4564,619
1129,4070,2,1,4482,605
1130,4071,2,10,4543,614
1131,4072,4,1,4484,606
1132,4073,3,13,4482,605
1133,4074,3,13,4370,589
1134,4075,1,10,4377,625
1135,4076,1,13,4370,589
1136,4077,2,1,4377,625
1137,4078,1,13,4377,625
1138,4079,1,22,4372,589
1139,4080,4,13,4399,591
1140,4081,4,4,4390,591
1141,4082,1,1,4340,624
1142,4083,1,4,4387,626
1143,4084,4,10,4403,592
1144,4085,2,1,4412,594
1145,4086,3,4,4437,597
1146,4087,3,4,4405,593
1147,4088,4,4,4416,594
1148,4089,3,13,4430,596
1149,4090,3,1,4484,606
1150,4091,2,1,4482,605
1151,4092,2,13,4403,592
1152,4093,2,1,4484,606
1153,4094,3,4,4347,587
1154,4095,2,1,4486,606
1155,4096,1,13,4503,609
1156,4097,3,13,4526,611
1157,4098,2,2,4502,609
1158,4099,4,1,4523,611
1159,4100,3,4,4526,611
1160,4101,3,1,4548,616
1161,4102,2,1,4538,614
1162,4103,2,1,4545,615
1163,4104,1,1,4340,624
1164,4105,1,22,4545,615
1165,4106,2,10,4340,624
1166,4107,2,1,4561,618
1167,4108,2,1,4556,618
1168,4109,4,4,4564,619
1169,4110,2,13,4570,620
1170,4111,4,1,4563,619
1172,4113,4,4,4361,588
1173,4114,1,4,4361,588
1174,4115,2,15,4361,588
1175,4116,3,25,4466,602
1176,4117,4,13,4381,590
1177,4118,3,13,4387,626
1178,4119,2,4,4392,591
1179,4120,2,4,4399,591
1181,4122,2,1,4478,604
1182,4123,3,10,4469,602
1183,4124,4,16,4468,602
1184,4125,1,4,4477,604
1185,4126,4,4,4478,604
1186,4127,3,4,4490,607
1187,4128,2,1,4491,607
1188,4129,2,1,4493,607
1189,4130,1,1,4496,608
1190,4131,3,1,4495,608
1191,4132,3,4,4499,608
1192,4133,4,13,4502,609
1193,4134,3,25,4507,609
1194,4135,3,1,4507,609
1195,4136,1,22,4515,610
1196,4137,2,13,4521,611
1197,4138,3,13,4522,611
1198,4139,1,4,4529,612
1199,4140,2,25,4530,612
1200,4141,4,1,4535,613
1201,4142,1,13,4540,614
1202,4143,4,11,4554,617
1203,4144,1,13,4557,618
1204,4145,2,10,4554,617
1205,4146,1,10,4570,620
1206,4147,2,1,4565,620
1207,4149,4,13,3816,326
1209,4151,4,14,3855,334
1210,4152,1,13,3853,334
1211,4153,3,22,3870,337
1213,4155,1,14,3876,339
1215,4157,3,23,3954,359
1216,4158,2,1,3927,351
1217,4159,3,23,3926,351
1219,4161,2,11,3937,356
1221,4163,3,12,3890,343
1222,4164,4,9,3887,342
1223,4165,2,12,3898,344
1224,4166,2,12,3897,344
1225,4167,3,12,3901,345
1227,4169,4,26,3909,347
1228,4170,1,15,4226,382
1229,4171,4,12,4223,382
1230,4172,3,15,4193,383
1231,4173,4,15,4275,391
1232,4174,3,7,4189,385
1233,4175,1,11,4164,380
1234,4176,1,15,4164,380
1235,4177,3,12,4260,389
1236,4178,2,11,4184,385
1237,4179,4,9,4260,389
1238,4180,2,15,4270,391
1239,4181,4,15,4209,384
1240,4182,2,9,4181,386
1241,4183,1,15,3977,360
1242,4184,1,4,4170,380
1244,4186,2,7,3975,360
1245,4187,3,12,3985,361
1246,4188,1,13,4044,368
1247,4189,3,4,4017,362
1248,4190,3,10,4113,379
1249,4191,3,12,4031,367
1250,4192,2,10,4031,367
1251,4193,2,10,4025,366
1252,4194,2,10,4030,367
1253,4195,2,10,4027,366
1254,4196,1,10,4032,367
1255,4197,3,10,4154,377
1256,4198,3,12,4157,378
1257,4199,4,26,3966,365
1258,4200,1,13,4098,371
1259,4201,2,13,4124,374
1260,4202,3,13,4123,374
1261,4203,2,4,4066,372
1262,4204,4,10,4339,624
1263,4205,1,1,4491,607
1264,4206,3,22,4429,596
1265,4207,2,13,4575,590
1266,4208,1,13,4345,624
1267,4209,3,1,4553,617
1268,4210,2,1,4374,625
1269,4211,4,1,4400,592
1270,4212,2,1,4564,619
1271,4213,1,1,4500,609
1272,4214,1,13,4478,604
1273,4215,3,1,4367,589
1274,4216,4,13,4478,604
1275,4217,3,10,4386,626
1276,4218,1,25,4399,591
1277,4219,1,10,4442,598
1278,4220,1,19,4387,626
1279,4221,1,1,4356,588
1280,4222,1,10,4374,625
1281,4223,3,25,4468,602
1282,4224,2,1,4507,609
1283,4225,2,22,4436,597
1284,4226,3,1,4484,606
1285,4227,2,1,4575,590
1286,4228,1,10,4392,591
1287,4229,2,10,4531,612
1288,4230,1,1,4540,614
1289,4231,4,10,4417,595
1291,4233,3,1,4345,624
1292,4234,4,10,4546,615
1293,4235,1,1,4347,587
1294,4236,4,10,4437,597
1295,4237,4,10,4403,592
1296,4238,1,1,4499,608
1297,4239,1,1,4564,619
1298,4240,1,1,4406,593
1299,4241,2,10,4347,587
1300,4242,4,10,4549,616
1301,4243,2,4,4476,603
1302,4244,2,22,4467,602
1303,4245,2,1,4372,589
1304,4246,2,1,4484,606
1305,4247,4,13,4512,610
1306,4248,1,1,4563,619
1307,4249,4,19,4507,609
1309,4251,4,10,4447,599
1310,4252,2,10,4545,615
1311,4253,2,1,4571,620
1312,4254,1,4,4342,624
1313,4255,4,1,4565,620
1314,4256,3,1,4356,588
1315,4257,1,15,4370,589
1316,4258,1,13,4371,589
1317,4259,1,13,4517,610
1318,4260,2,1,4537,613
1319,4261,2,13,4478,604
1320,4262,1,13,4466,602
1321,4263,1,1,4358,588
1322,4264,2,10,4486,606
1323,4265,4,1,4412,594
1324,4266,4,4,4484,606
1325,4267,4,1,4345,624
1326,4268,4,13,4474,603
1327,4269,1,1,4365,588
1328,4270,3,1,4519,610
1329,4271,4,1,4340,624
1330,4272,4,14,4558,618
1331,4273,1,13,4522,611
1332,4274,1,22,4437,597
1333,4275,3,1,4486,606
1334,4276,3,4,4400,592
1335,4277,2,1,4509,610
1336,4278,2,14,4526,611
1337,4279,4,1,4496,608
1338,4280,3,10,4348,587
1339,4281,3,10,4347,587
1340,4282,4,10,4512,610
1341,4283,1,1,4496,608
1342,4284,2,10,4352,587
1343,4285,1,1,4488,607
1344,4286,3,10,4473,603
1345,4287,2,25,4493,607
1346,4288,3,13,4441,598
1347,4289,1,26,4386,626
1348,4290,4,26,4450,600
1349,4292,2,12,3937,356
1350,4293,3,12,3865,336
1353,4296,1,9,3871,337
1354,4297,2,4,3871,337
1355,4298,1,12,3943,358
1356,4299,2,12,3904,346
1357,4300,4,12,3898,344
1359,4302,3,7,3928,351
1361,4304,2,9,3883,341
1362,4305,2,1,3881,341
1363,4306,3,12,3845,332
1364,4307,2,12,3858,335
1367,4310,2,12,3922,351
1368,4311,3,9,3863,335
1369,4312,3,12,3873,338
1370,4313,2,25,4407,593
1371,4314,3,13,4342,624
1372,4315,2,26,4386,626
1373,4316,4,26,4453,600
1374,4317,3,16,4558,618
1375,4318,3,10,4552,617
1376,4319,2,22,4422,595
1377,4320,3,13,4370,589
1378,4321,2,1,4561,618
1379,4322,2,22,4476,603
1380,4323,4,22,4342,624
1381,4324,3,1,4387,626
1382,4325,2,22,4554,617
1383,4326,2,26,4507,609
1384,4327,3,25,4492,607
1385,4328,1,4,4387,626
1386,4329,4,10,4340,624
1387,4330,2,1,4503,609
1388,4331,1,1,4390,591
1389,4332,3,1,4440,598
1390,4333,1,10,4387,626
1391,4334,2,10,4341,624
1392,4335,1,13,4545,615
1393,4336,2,10,4484,606
1394,4337,3,13,4486,606
1395,4338,4,1,4563,619
1396,4339,3,4,4356,588
1397,4340,3,13,4441,598
1398,4341,1,4,4566,620
1399,4342,3,13,4575,590
1401,4344,3,13,4403,592
1402,4345,1,1,4545,615
1403,4346,2,22,4416,594
1404,4347,3,13,4530,612
1405,4348,3,25,4381,590
1406,4349,1,25,4484,606
1407,4350,2,1,4570,620
1408,4351,4,10,4486,606
1409,4352,3,13,4370,589
1410,4353,4,25,4467,602
1411,4354,3,4,4535,613
1412,4355,2,10,4420,595
1413,4356,2,13,4345,624
1414,4357,1,10,4504,609
1415,4358,1,25,4460,601
1416,4359,2,25,4437,597
1417,4360,2,22,4491,607
1418,4361,3,13,4355,588
1419,4362,3,22,4478,604
1420,4363,4,13,4341,624
1421,4364,4,13,4534,613
1422,4365,3,13,4499,608
1423,4366,1,13,4365,588
1424,4367,3,1,4386,626
1425,4368,1,13,4530,612
1426,4369,3,13,4490,607
1427,4370,1,13,4492,607
1428,4371,3,13,4501,609
1429,4372,1,13,4487,606
1430,4373,4,13,4484,606
1431,4374,1,13,4502,609
1432,4375,4,13,4392,591
1433,4376,2,13,4342,624
1434,4377,3,13,4522,611
1435,4378,3,13,4483,606
1436,4379,2,13,4566,620
1437,4380,3,25,4473,603
1438,4381,3,13,4366,589
1440,4383,4,13,4508,610
1441,4384,2,13,4478,604
1442,4385,4,16,4377,625
1443,4386,2,13,4468,602
1444,4387,1,13,4509,610
1445,4388,4,13,4452,600
1446,4389,2,15,4560,618
1447,4390,1,22,4387,626
1448,4391,3,13,4449,599
1449,4392,2,13,4345,624
1450,4393,2,13,4517,610
1451,4394,3,10,4524,611
1452,4395,3,13,4408,593
1453,4396,4,16,4547,615
1454,4397,1,4,4340,624
1455,4398,1,10,4419,595
1456,4399,4,19,4530,612
1457,4400,2,13,4481,605
1458,4401,3,13,4570,620
1459,4402,3,13,4099,376
1460,4403,3,13,4188,385
1461,4404,4,10,4261,389
1462,4405,3,12,4157,378
1463,4406,1,13,4007,363
1464,4407,3,10,4042,368
1465,4408,2,15,4167,380
1466,4409,3,13,4031,367
1467,4410,2,12,4123,374
1468,4411,2,10,4253,390
1469,4412,2,10,4047,368
1470,4413,2,13,4022,366
1471,4414,4,22,4167,380
1472,4415,3,13,4081,371
1473,4416,3,10,4196,383
1474,4417,3,12,4024,366
1475,4418,3,14,4175,386
1476,4419,2,5,4170,380
1477,4420,2,14,4171,380
1478,4421,1,10,4255,390
1479,4422,4,10,3992,364
1480,4423,1,1,4145,373
1481,4424,3,10,4018,366
1482,4425,4,13,4130,375
1483,4426,4,13,4145,373
1484,4427,2,11,4234,388
1485,4428,3,11,4187,385
1486,4429,1,12,4023,366
1487,4430,4,13,4047,368
1488,4431,1,14,4167,380
1489,4432,4,12,4079,372
1490,4433,2,13,4100,376
1491,4434,2,11,4227,382
1492,4435,1,10,4059,369
1493,4436,2,3,3855,334
1494,4437,1,26,3932,353
1496,4439,1,12,3870,337
1497,4440,4,26,3937,356
1498,4441,3,2,3883,341
1499,4442,4,13,3947,358
1500,4443,4,4,3876,339
1502,4445,3,27,3855,334
1504,4447,2,14,3881,341
1505,4448,4,12,3926,351
1506,4449,3,7,3887,342
1508,4451,1,15,3844,332
1509,4452,2,26,3821,328
1510,4453,2,17,3901,345
1511,4454,1,4,3960,355
1512,4455,4,15,3933,354
1513,4456,2,26,3960,355
1514,4457,2,12,3987,361
1515,4458,2,13,4047,368
1516,4459,1,18,4234,388
1517,4460,2,13,4270,391
1518,4461,2,16,3979,360
1519,4462,3,13,4008,363
1520,4463,1,13,4010,362
1521,4464,4,12,4092,371
1522,4465,2,14,4184,385
1523,4466,3,10,4150,377
1524,4467,1,10,4158,378
1525,4468,1,15,4061,369
1526,4469,4,3,4029,367
1527,4470,4,13,4029,367
1528,4471,4,10,4226,382
1529,4472,1,10,4042,368
1530,4473,1,3,4092,371
1531,4474,3,1,4179,386
1532,4475,2,15,4252,390
1533,4476,2,12,4047,368
1534,4477,4,12,4110,379
1535,4478,2,14,4193,383
1536,4479,2,1,4079,372
1537,4480,1,10,3988,361
1538,4481,1,10,4006,363
1539,4482,1,3,3982,361
1540,4483,3,10,4027,366
1541,4484,1,10,4265,389
1542,4485,4,10,4229,388
1543,4486,1,13,4251,390
1544,4487,1,3,4185,385
1545,4488,1,10,4272,391
1546,4489,1,10,4241,387
1547,4490,4,12,4066,372
1548,4491,1,12,4130,375
1549,4492,1,13,4244,387
1550,4493,2,12,4153,377
1551,4494,1,3,4099,376
1552,4495,4,12,4148,377
1553,4496,3,1,4085,371
1554,4497,3,13,4554,617
1555,4498,4,10,4549,616
1556,4499,4,13,4486,606
1557,4500,4,13,4345,624
1558,4501,4,13,4361,588
1559,4502,2,13,4507,609
1560,4503,2,1,4418,595
1561,4504,4,1,4412,594
1562,4505,1,1,4449,599
1563,4506,1,10,4572,620
1564,4507,4,25,4387,626
1565,4508,4,13,4497,608
1566,4509,2,10,4419,595
1567,4510,2,13,4476,603
1568,4511,2,1,4387,626
1569,4512,2,13,4563,619
1570,4513,3,13,4515,610
1571,4514,4,13,4477,604
1572,4515,2,13,4387,626
1573,4516,1,10,4508,610
1574,4517,2,13,4492,607
1575,4518,2,13,4449,599
1576,4519,3,1,4437,597
1577,4520,3,10,4370,589
1578,4521,1,10,4370,589
1579,4522,1,1,4342,624
1580,4523,3,10,4491,607
1581,4524,1,1,4403,592
1582,4525,1,10,4502,609
1583,4526,3,1,4563,619
1584,4527,2,1,4555,618
1585,4528,1,22,4491,607
1586,4529,4,1,4545,615
1587,4530,2,22,4361,588
1588,4531,2,13,4530,612
1590,4533,3,10,4564,619
1591,4534,4,13,4507,609
1592,4535,3,4,4340,624
1593,4536,4,13,4370,589
1594,4537,4,13,4496,608
1595,4538,1,1,4547,615
1596,4539,2,13,4477,604
1597,4540,4,1,4548,616
1598,4541,4,10,4530,612
1599,4542,3,1,4387,626
1600,4543,4,25,4469,602
1601,4544,1,1,4368,589
1602,4545,4,10,4387,626
1603,4546,3,13,4350,587
1604,4547,4,13,4519,610
1605,4548,1,1,4575,590
1606,4549,2,16,4424,595
1607,4550,4,1,4522,611
1608,4551,1,13,4365,588
1609,4552,4,13,4532,612
1610,4553,1,13,4391,591
1611,4554,3,13,4520,611
1612,4555,3,22,4450,600
1613,4556,2,13,4521,611
1614,4557,1,1,4545,615
1615,4558,2,10,4555,618
1616,4559,4,25,4391,591
1617,4560,4,1,4348,587
1618,4561,1,27,4554,617
1619,4562,1,13,4484,606
1620,4563,1,13,4560,618
1621,4564,1,13,4513,610
1622,4565,3,13,4365,588
1623,4566,1,13,4339,624
1624,4567,3,13,4453,600
1625,4568,4,13,4372,589
1626,4569,2,13,4441,598
1627,4570,2,10,4571,620
1628,4571,2,1,4341,624
1629,4572,2,1,4405,593
1630,4573,3,22,4463,601
1631,4574,4,25,4372,589
1632,4575,4,13,4539,614
1633,4576,3,13,4503,609
1634,4577,2,13,4553,617
1635,4578,4,13,4401,592
1636,4579,1,16,4484,606
1637,4580,2,13,4375,625
1638,4581,4,15,4440,598
1639,4582,3,15,4367,589
1640,4583,3,1,4541,614
1641,4584,4,13,4566,620
1642,4585,2,13,4401,592
1643,4586,2,26,4390,591
1644,4587,3,26,3926,351
1645,4588,4,12,3878,340
1646,4589,3,2,3931,352
1647,4590,3,17,4585,330
1649,4592,3,12,3901,345
1650,4593,2,3,3890,343
1651,4594,2,12,3921,350
1652,4595,4,12,3954,359
1653,4596,4,5,3910,347
1654,4597,3,24,3839,331
1655,4598,1,12,3855,334
1656,4599,3,5,3883,341
1657,4600,3,12,3932,353
1658,4601,4,20,3868,337
1659,4602,2,26,3937,356
1660,4603,2,13,3892,343
1661,4604,4,15,3842,332
1662,4605,4,10,3876,339
1663,4606,3,27,3933,354
1664,4607,3,15,3855,334
1665,4608,2,12,3947,358
1666,4609,2,14,3886,342
1667,4610,4,13,4539,614
1668,4611,4,15,4454,600
1669,4612,4,15,4428,596
1670,4613,3,10,4355,588
1671,4614,1,10,4393,591
1672,4615,3,4,4365,588
1673,4616,3,13,4426,595
1674,4617,2,26,4554,617
1675,4618,1,13,4467,602
1676,4619,2,13,4546,615
1677,4620,3,15,4370,589
1678,4621,2,10,4501,609
1679,4622,1,13,4445,599
1680,4623,2,10,4477,604
1681,4624,3,1,4367,589
1682,4625,1,1,4501,609
1683,4626,2,26,4476,603
1684,4627,3,26,4565,620
1685,4628,2,26,4461,601
1686,4629,1,26,4534,613
1687,4630,3,10,4377,625
1688,4631,1,10,4460,601
1689,4632,3,25,4437,597
1690,4633,3,25,4440,598
1691,4634,3,25,4365,588
1692,4635,1,25,4526,611
1693,4636,4,25,4382,590
1694,4637,4,25,4440,598
1695,4638,2,25,4424,595
1696,4639,3,25,4486,606
1697,4640,3,25,4401,592
1698,4641,1,25,4530,612
1699,4642,4,25,4472,603
1700,4643,2,13,4477,604
1701,4644,3,22,4563,619
1702,4645,1,25,4472,603
1703,4646,4,13,4499,608
1704,4647,4,25,4386,626
1705,4648,1,10,4511,610
1706,4649,1,25,4496,608
1707,4650,3,26,4540,614
1708,4651,1,25,4406,593
1709,4652,3,25,4377,625
1710,4653,3,26,4507,609
1711,4654,3,26,4484,606
1712,4655,4,26,4351,587
1713,4656,1,1,4340,624
1714,4657,2,22,4554,617
1715,4658,4,13,4546,615
1716,4659,2,10,4484,606
1717,4660,3,10,4377,625
1718,4661,2,19,4440,598
1719,4662,1,10,4575,590
1720,4663,4,10,4452,600
1721,4664,1,13,4509,610
1722,4665,3,13,4340,624
1723,4666,2,4,4401,592
1724,4667,2,22,4399,591
1725,4668,2,13,4511,610
1726,4669,4,1,4390,591
1727,4670,1,1,4564,619
1728,4671,2,4,4484,606
1729,4672,3,13,4493,607
1731,4674,1,22,4530,612
1732,4675,4,10,4387,626
1733,4676,2,10,4347,587
1734,4677,2,13,4365,588
1735,4678,4,1,4387,626
1736,4679,2,4,4547,615
1737,4680,4,10,4554,617
1738,4681,4,1,4345,624
1739,4682,1,10,4375,625
1740,4683,1,10,4486,606
1741,4684,2,10,4553,617
1742,4685,1,1,4564,619
1743,4686,1,13,4350,587
1744,4687,3,4,4408,593
1745,4688,3,16,4508,610
1746,4689,1,1,4509,610
1747,4690,4,13,4492,607
1748,4691,1,13,4556,618
1749,4692,1,25,4507,609
1750,4693,3,1,4347,587
1751,4694,3,1,4513,610
1752,4695,3,13,4468,602
1753,4696,1,5,4545,615
1754,4697,2,1,4552,617
1755,4698,3,9,4502,609
1756,4699,4,13,4347,587
1757,4700,4,12,4066,372
1758,4701,3,12,4049,368
1759,4702,2,1,4110,379
1760,4703,4,13,4255,390
1761,4704,4,10,4184,385
1762,4705,4,14,3987,361
1763,4706,4,12,4246,387
1764,4707,1,25,3997,364
1765,4708,2,12,4151,377
1766,4709,4,3,4223,382
1767,4710,3,10,4174,386
1768,4711,1,3,4066,372
1769,4712,3,27,4265,389
1770,4713,3,4,4018,366
1771,4714,3,10,4035,367
1772,4715,1,13,4207,384
1773,4716,1,12,4084,371
1774,4717,2,12,3996,364
1775,4718,2,3,3975,360
1776,4719,1,22,4026,366
1777,4720,4,13,4150,377
1778,4721,2,1,4076,372
1779,4722,2,10,4171,380
1780,4723,2,5,4179,386
1781,4724,4,1,4123,374
1782,4725,3,4,3989,361
1783,4726,2,10,4234,388
1784,4727,2,12,4031,367
1785,4728,3,3,4126,374
1786,4729,3,1,4024,366
1787,4730,4,10,3976,360
1788,4731,2,13,4100,376
1789,4732,4,14,4233,388
1790,4733,4,10,4061,369
1791,4734,3,12,3866,336
1792,4735,3,26,3832,330
1793,4736,3,17,3930,352
1794,4737,2,14,3851,333
1795,4738,3,12,3890,343
1796,4739,4,26,3934,354
1798,4741,1,26,3886,342
1799,4742,1,26,3852,334
1800,4743,4,26,3886,342
1801,4744,2,25,3878,340
1802,4745,2,12,3897,344
1805,4748,3,15,3869,337
1806,4749,2,24,3908,347
1807,4750,4,12,3939,357
1808,4751,4,26,3875,339
1809,4752,3,12,3855,334
1810,4753,3,23,3842,332
1811,4754,4,26,3928,351
1812,4755,2,12,3917,349
1813,4756,3,26,3932,353
1814,4757,3,26,3900,345
1815,4758,4,26,3886,342
1816,4759,3,14,3870,337
1817,4760,1,26,3904,346
1818,4761,1,25,3831,330
1819,4762,4,26,3832,330
1820,4763,2,17,3918,349
1821,4764,1,12,3862,335
1822,4765,2,26,3881,341
1823,4766,4,12,3933,354
1824,4768,1,1,4066,372
1825,4769,1,15,4227,382
1826,4770,1,12,4174,386
1827,4771,4,10,3966,365
1828,4772,1,13,4267,389
1829,4773,2,10,4111,379
1830,4774,3,25,4044,368
1831,4775,1,15,3983,361
1832,4776,4,13,4045,368
1833,4777,3,13,3989,361
1834,4778,2,15,3978,360
1835,4779,2,1,4158,378
1836,4780,1,10,4184,385
1837,4781,3,13,4229,388
1838,4782,3,1,4150,377
1839,4783,1,13,4242,387
1840,4784,3,12,4170,380
1841,4785,3,12,4242,387
1842,4786,3,15,4185,385
1843,4787,2,12,4275,391
1844,4788,1,25,4111,379
1845,4789,4,15,4042,368
1846,4790,3,13,4188,385
1847,4791,2,13,4052,368
1848,4792,1,25,3987,361
1849,4793,4,15,3996,364
1850,4794,4,25,4004,363
1851,4795,3,15,4196,383
1852,4796,3,9,4254,390
1853,4797,4,10,4180,386
1854,4798,2,10,4222,382
1855,4799,1,15,4114,379
1856,4800,4,15,4054,369
1857,4801,1,10,4102,376
1858,4802,4,1,4377,625
1859,4803,4,26,4559,618
1860,4804,3,1,4370,589
1861,4805,1,13,4565,620
1862,4806,1,15,4496,608
1863,4807,1,11,4445,599
1864,4808,4,25,4485,606
1865,4809,4,10,4438,597
1866,4810,2,1,4336,622
1867,4811,2,13,4545,615
1868,4812,3,1,4349,587
1869,4813,2,26,4428,596
1870,4814,2,13,4533,612
1871,4815,3,13,4496,608
1872,4816,3,14,4526,611
1873,4817,1,13,4548,616
1874,4818,2,10,4350,587
1875,4819,2,22,4513,610
1876,4820,3,13,4498,608
1877,4821,3,13,4345,624
1879,4823,1,13,4517,610
1880,4824,4,13,4342,624
1882,4826,4,22,4390,591
1883,4827,4,11,4530,612
1884,4828,3,16,4464,601
1885,4829,1,13,4575,590
1886,4830,3,10,4503,609
1888,4832,1,10,4437,597
1889,4833,2,1,4441,598
1890,4834,1,1,4542,614
1891,4835,4,1,4350,587
1892,4836,1,10,4489,607
1893,4837,4,1,4513,610
1894,4838,1,1,4383,626
1895,4839,3,10,4548,616
1896,4840,4,13,4529,612
1897,4841,2,13,4507,609
1898,4842,3,1,4567,620
1899,4843,4,10,4569,620
1902,4846,2,13,4564,619
1903,4847,2,19,4530,612
1904,4848,2,13,4375,625
1905,4849,2,10,4387,626
1906,4850,2,16,4433,596
1907,4851,2,10,4539,614
1909,4853,1,4,4564,619
1910,4854,2,10,4480,604
1911,4855,1,1,4360,588
1913,4857,4,1,4564,619
1914,4858,2,13,4469,602
1915,4859,4,13,4575,590
1917,4861,3,10,4564,619
1918,4862,2,10,4525,611
1919,4863,4,1,4400,592
1920,4864,2,25,4480,604
1921,4865,4,4,4387,626
1922,4866,4,1,4486,606
1923,4867,3,10,4390,591
1924,4868,4,1,4539,614
1925,4869,2,22,4399,591
1926,4870,1,1,4508,610
1927,4871,2,9,4488,607
1928,4872,3,22,4528,611
1929,4873,2,13,4506,609
1930,4874,2,1,4387,626
1931,4875,2,4,4449,599
1932,4876,3,10,4505,609
1933,4877,4,10,4547,615
1934,4878,2,13,4542,614
1935,4879,3,13,4534,613
1937,4881,4,19,4410,593
1938,4882,2,1,4487,606
1939,4883,3,1,4486,606
1940,4884,1,14,4503,609
1941,4885,2,27,4454,600
1942,4886,4,1,4416,594
1943,4887,3,4,4460,601
1944,4888,3,4,4387,626
1945,4889,4,1,4374,625
1946,4890,1,1,4400,592
1947,4891,4,24,3960,355
1948,4892,3,26,3822,329
1949,4895,4,12,3921,350
1950,4899,4,12,3830,330
1951,4903,1,10,3928,351
1952,4905,3,26,3876,339
1953,4906,2,12,3883,341
1954,4907,3,25,3922,351
1955,4920,3,26,3817,326
1957,4927,3,26,3921,350
1958,4936,3,12,3880,340
1959,4941,4,12,3848,333
1960,4943,4,5,3869,337
1961,4952,2,17,3840,331
1962,4953,2,26,3885,342
1963,4956,1,4,3840,331
1964,4957,3,23,3840,331
1965,4963,1,14,4222,382
1966,4966,3,26,3924,351
1967,4971,3,7,3848,333
1968,4976,4,12,3869,337
1969,4980,3,1,3989,361
1970,4986,4,22,3929,352
1971,4987,4,13,3898,344
1972,4988,2,10,3898,344
1973,4995,1,13,3977,360
1974,4998,3,23,3857,334
1975,5003,1,26,3911,347
1976,5005,3,15,3868,337
1977,5007,1,26,3927,351
1978,5008,4,12,3927,351
1979,5011,3,12,3927,351
1980,5013,3,26,3923,351
1981,5015,1,12,3927,351
1982,5024,1,25,3923,351
1983,5027,4,12,4181,386
1984,5030,3,15,4207,384
1985,5032,4,25,3923,351
1987,5039,3,25,3923,351
1988,5040,3,1,3927,351
1989,5053,4,15,4207,384
1990,5060,1,26,3922,351
1991,5061,4,10,4207,384
1992,5065,2,25,3921,350
1993,5066,3,15,4207,384
1994,5068,4,25,3886,342
1995,5072,2,25,3885,342
1996,5078,3,1,3924,351
1997,5080,2,12,3885,342
1998,5081,1,15,3992,364
1999,5083,1,26,3885,342
2000,5084,1,24,3886,342
2001,5086,2,12,3886,342
2002,5087,3,15,4045,368
2003,5090,4,25,4045,368
2004,5094,3,26,3887,342
2005,5097,1,13,3987,361
2006,5098,1,11,3869,337
2007,5100,2,26,3885,342
2008,5102,4,25,3885,342
2009,5105,3,12,3885,342
2010,5107,4,12,3871,337
2011,5108,4,10,3867,337
2012,5111,2,7,3886,342
2013,5113,1,15,3867,337
2015,5115,2,12,3867,337
2016,5118,4,27,3847,332
2017,5120,2,1,4066,372
2018,5123,4,17,3832,330
2019,5126,2,13,4085,371
2021,5131,2,12,3847,332
2022,5133,4,15,3930,352
2023,5137,3,12,3845,332
2024,5140,1,17,3845,332
2026,5143,3,12,3842,332
2027,5146,1,1,3841,331
2028,5147,1,10,3817,326
2030,5156,2,10,3817,326
2031,5159,1,26,3886,342
2032,5164,1,26,3914,348
2033,5165,2,12,3937,356
2034,5167,3,12,3886,342
2035,5168,3,12,3832,330
2038,5177,3,12,3876,339
2039,5180,4,1,4080,371
2040,5188,4,22,4480,604
2042,5195,4,14,3898,344
2043,5196,2,1,3904,346
2044,5197,1,10,4098,371
2045,5200,2,12,3911,347
2046,5214,1,26,3909,347
2047,5216,2,23,3901,345
2048,5217,3,9,3904,346
2049,5220,3,13,4251,390
2050,5222,3,15,3901,345
2051,5223,3,12,4238,387
2052,5224,4,5,3901,345
2053,5225,2,25,3909,347
2054,5226,2,10,4249,390
2055,5229,2,4,4390,591
2056,5235,3,2,3829,329
2057,5236,2,14,4252,390
2058,5238,1,10,4393,591
2059,5240,4,26,3911,347
2060,5241,4,26,3911,347
2061,5242,2,17,3939,357
2062,5243,3,25,4399,591
2063,5244,1,15,3911,347
2064,5248,4,12,3911,347
2065,5250,3,8,3846,332
2066,5252,1,4,4400,592
2067,5253,3,12,3865,336
2068,5254,1,25,4243,387
2069,5256,1,1,4401,592
2071,5263,3,2,4430,596
2072,5264,2,15,3911,347
2073,5266,3,26,3911,347
2074,5268,2,14,4234,388
2075,5271,1,14,4229,388
2076,5273,4,23,3883,341
2077,5274,2,1,4229,388
2078,5275,2,4,4444,599
2079,5277,3,4,4453,600
2080,5280,4,9,4457,601
2081,5281,1,12,4212,381
2082,5282,1,14,4213,381
2083,5283,1,25,4213,381
2084,5284,1,17,4472,603
2085,5285,2,10,4232,388
2086,5288,3,16,4476,603
2087,5290,4,8,4214,381
2088,5292,2,5,4265,389
2089,5294,4,26,3817,326
2090,5295,2,12,3823,329
2091,5300,4,13,4230,388
2092,5303,3,9,4213,381
2093,5306,3,26,4507,609
